%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	23	0x0400000000004000	1690208013.856716000	1690208018.856894000	5.000178000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54398	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_18	-_SagemcomB,FR	443	https	18	20	1747	18803	0	1150	97.05556	255.8576	0	4.035967	0.2777877	0.9044311	3.599872	349.3876	-0.05263158	-0.8299757	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	856672778	17	1747	0	17	18803	0	1230	65535	130115	65535	132480	7	6	8	0	0x011b	0x0000	18	58	0x0000011e	1460	64	0x0000	0x00	0	0x00	1027111833	53839314	0.001	1027111.881785	1689180907.1313723096	0.023296	0.000212992	4.035753	0.2116557	0.8539702	0.02355296	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	8	16	2.285714	2	2745	40802
B	23	0x0400000000004001	1690208013.880012000	1690208018.881928000	5.001916000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54398	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_20	SagemcomB,FR_-	443	https	20	18	18803	1747	0	1440	940.15	578.8116	0	4.035806	0.2500958	0.8657896	3.998468	3759.159	0.05263158	0.8299757	0x0213	31744	33775	57	57	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4255556873	20	18803	0	20	1747	0	7200	65160	64513.86	64512	65160	2	0	0	0	0x031b	0x0000	20	62	0x0000011e	1452	512	0x0000	0x00	0	0x00	53840254	1027111833	0.001	53840.256557	1690154178.1203147320	0.00025696	4.4032e-05	0.8610761	0.04860483	0.19151	0.2602606	0.8751807	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	7	15	15	2.142857	140	124788
A	24	0x0400000000004000	1690208018.860324000	1690208023.856674000	4.996350000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54399	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_16	-_SagemcomB,FR	443	https	16	19	1747	20000	0	1150	109.1875	271.4275	0	4.05509	0.3122719	0.9539461	3.202338	349.6553	-0.08571429	-0.8393342	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3433601442	15	1747	0	15	20000	0	1230	65535	129497.9	65535	132480	7	4	8	0	0x011b	0x0000	16	52	0x0000011e	1460	64	0x0000	0x00	0	0x00	3325517575	928470436	0.001	3325517.732954	1686882506.1242555096	0.02080205	2.1952e-05	4.054851	0.2252571	0.8772461	0.02097203	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	8	16	2.285714	2	3165	45809
B	24	0x0400000000004001	1690208018.881126000	1690208023.881109000	4.999983000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54399	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_19	SagemcomB,FR_-	443	https	19	16	20000	1747	0	1440	1052.632	535.7729	0	4.057066	0.263157	0.8890926	3.800013	4000.014	0.08571429	0.8393342	0x0213	57369	8151	57	57	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	767656161	19	20000	0	19	1747	0	11520	65160	64517.18	64512	65160	2	0	0	0	0x031b	0x0000	19	59	0x0000011e	1452	512	0x0000	0x00	0	0x00	928471377	3325517575	0.001	928471.421100	1689279552.219604320	0.000169984	6.496e-05	0.845142	0.05389212	0.1978215	0.2791493	0.8992742	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	7	15	15	2.142857	163	148311
A	25	0x0400000000004000	1690208023.860395000	1690208028.852145000	4.991750000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54400	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_16	-_SagemcomB,FR	443	https	16	22	1747	21390	0	1150	109.1875	271.4275	0	4.066941	0.3119844	0.9557878	3.205289	349.9775	-0.1578947	-0.8489864	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	376007808	15	1747	0	15	21390	0	1230	65535	129655.2	65535	132480	7	5	8	0	0x011b	0x0000	16	52	0x0000011e	1460	64	0x0000	0x00	0	0x00	1761861960	3780574407	0.001	1761862.043684	1688446166.1697792392	0.02071597	0.005804992	4.066718	0.1977243	0.823966	0.02096301	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	7	15	2.142857	2.142857	3461	50107
B	25	0x0400000000004001	1690208023.881111000	1690208028.876078000	4.994967000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54400	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_22	SagemcomB,FR_-	443	https	22	16	21390	1747	0	1440	972.2727	578.0776	0	4.066843	0.227044	0.8354385	4.404434	4282.311	0.1578947	0.8489864	0x0213	20649	44868	57	57	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3043818912	22	21390	0	22	1747	0	10120	65160	64512.91	64512	65160	2	0	0	0	0x031b	0x0000	22	68	0x0000011e	1452	512	0x0000	0x00	0	0x00	3780575341	1761861960	0.001	3780575.520568	1686427453.3679071912	0.00024704	0.000108032	0.821822	0.05236802	0.1923735	0.2500923	0.846125	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	6	14	14	2.333333	180	165767
A	26	0x0400000000004000	1690208028.853713000	1690208033.853711000	4.999998000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54401	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_21	-_SagemcomB,FR	443	https	21	23	1747	23523	0	1150	83.19048	239.1792	0	3.989912	0.2380951	0.838949	4.200002	349.4001	-0.04545455	-0.8617333	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3090939112	20	1747	0	20	23523	0	1230	65535	130119.6	65535	132480	10	6	11	0	0x011b	0x0000	21	67	0x0000011e	1460	64	0x0000	0x00	0	0x00	2088694860	2165957068	0.001	2088694.959208	1688119339.2348268392	0.02349094	2.7008e-05	3.989716	0.1848121	0.7926167	0.02360499	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	8	16	2.285714	2	3867	55631
B	26	0x0400000000004001	1690208028.877204000	1690208033.879262000	5.002058000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54401	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_23	SagemcomB,FR_-	443	https	23	21	23523	1747	0	1440	1022.739	546.8348	0	3.99002	0.2174808	0.8074355	4.598107	4702.665	0.04545455	0.8617333	0x0213	65039	477	57	57	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2905039486	23	23523	0	23	1747	0	5760	65160	64512.63	64512	65160	2	0	0	0	0x031b	0x0000	23	71	0x0000011e	1452	512	0x0000	0x00	0	0x00	2165958013	2088694860	0.001	2165958.115877	1688042075.2972794616	0.000114048	3.5008e-05	0.9093559	0.04363224	0.1889176	0.2284444	0.8148197	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	7	15	15	2.142857	201	183105
A	27	0x0400000000004000	1690208033.855554000	1690208038.855098000	4.999544000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54402	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_16	-_SagemcomB,FR	443	https	16	19	1747	17456	0	1150	109.1875	269.0673	0	4.006677	0.3124715	0.9443907	3.200292	349.4319	-0.08571429	-0.8180493	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2031734399	15	1747	0	15	17456	0	1230	65535	130026.9	65535	132480	6	5	7	0	0x011b	0x0000	16	52	0x0000011e	1460	64	0x0000	0x00	0	0x00	2313518614	2165962074	0.001	2313518.723886	1687894520.3970589392	0.02370701	0.00045696	4.00648	0.2224695	0.866821	0.02395002	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	8	16	2.285714	2	4135	59929
B	27	0x0400000000004001	1690208033.879261000	1690208038.880392000	5.001131000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54402	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_19	SagemcomB,FR_-	443	https	19	16	17456	1747	0	1440	918.7368	577.7764	0	4.006828	0.2632174	0.880081	3.799141	3490.41	0.08571429	0.8180493	0x0213	56348	9172	57	57	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	260963361	19	17456	0	19	1747	0	5818	65160	64517.18	64512	65160	2	0	0	0	0x031b	0x0000	19	59	0x0000011e	1452	512	0x0000	0x00	0	0x00	2165963014	2313518614	0.001	2165963.116878	1688042075.4101794616	0.000243008	4.5056e-05	0.891671	0.05669219	0.2087528	0.2791617	0.8916033	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	7	15	15	2.142857	221	200581
A	28	0x0400000000004000	1690208038.858341000	1690208043.854967000	4.996626000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54403	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_18	-_SagemcomB,FR	443	https	18	19	1747	17338	0	1150	97.05556	258.064	0	4.026409	0.2775903	0.9029673	3.602431	349.636	-0.02702703	-0.8169243	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3027459892	17	1747	0	17	17338	0	1230	65535	130142.3	65535	132480	8	6	9	0	0x011b	0x0000	18	58	0x0000011e	1460	64	0x0000	0x00	0	0x00	376510458	53864312	0.001	376510.475883	1689831533.4087592392	0.02124	5.4016e-05	4.026191	0.2219924	0.871444	0.02143302	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	7	15	2.142857	2.142857	4519	65453
B	28	0x0400000000004001	1690208038.879581000	1690208043.879122000	4.999541000	1	3	eth:ipv4:tcp	b8:d9:4d:f1:84:60	5c:e9:1e:6a:fd:c6	0x0800		52.223.241.20	us	"Amazon Technologies Inc"	443	192.168.2.168	07	"Private network"	54403	6	0x00	1	b8:d9:4d:f1:84:60_5c:e9:1e:6a:fd:c6_19	SagemcomB,FR_-	443	https	19	18	17338	1747	0	1440	912.5263	583.873	0	4.026359	0.2631337	0.8836251	3.800349	3467.918	0.02702703	0.8169243	0x0213	50989	14531	57	57	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2699753016	19	17338	0	19	1747	0	4320	65160	64514.65	64512	65160	2	0	0	0	0x031b	0x0000	19	59	0x0000011e	1452	512	0x0000	0x00	0	0x00	53865252	376510458	0.001	53865.254558	1690154178.2694113616	0.000193024	4.6016e-05	0.875299	0.0493365	0.1946899	0.2713289	0.8929271	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	7	6	14	14	2.333333	237	218007
A	29	0x0400000000004000	1690208043.858755000	1690208048.852051000	4.993296000	1	3	eth:ipv4:tcp	5c:e9:1e:6a:fd:c6	b8:d9:4d:f1:84:60	0x0800		192.168.2.168	07	"Private network"	54404	52.223.241.20	us	"Amazon Technologies Inc"	443	6	0x00	1	5c:e9:1e:6a:fd:c6_b8:d9:4d:f1:84:60_17	-_SagemcomB,FR	443	https	17	20	1747	17476	0	1150	102.7647	264.5002	0	4.044897	0.2937233	0.9282955	3.404565	349.8691	-0.08108108	-0.8182386	0x0a33	0	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1943783339	16	1747	0	16	17476	0	1230	65535	129863.9	65535	132480	7	4	8	0	0x011b	0x0000	17	55	0x0000011e	1460	64	0x0000	0x00	0	0x00	222279999	928495436	0.001	222280.009558	1689985768.1637918392	0.02036499	9.2032e-05	4.044643	0.213512	0.8555187	0.02056198	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	7	1	7	15	2.142857	2.142857	4775	69751
